arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
1709.5158597662771,1709.5158597662771,19.76369490278788,19.35646605015038,1460.6435339498496,-1.4060268718968234
1736.2270450751253,1736.2270450751253,20.060543663831847,18.691476189307892,1461.3085238106921,-1.4458259375326272
1762.9382303839732,1762.9382303839732,20.356840617115544,18.00841960739902,1461.991580392601,-1.4834747133486446
1789.6494156928213,1789.6494156928213,20.652577612363466,17.308310954221426,1462.6916890457785,-1.5189218353708591
1816.3606010016695,1816.3606010016695,20.947746514702892,16.592188125016644,1463.4078118749833,-1.5521194001950382
1843.0717863105176,1843.0717863105176,21.242339204887735,15.861110630561518,1464.1388893694384,-1.5830230361041269
1869.7829716193655,1869.7829716193655,21.536347579521816,15.116157934093325,1464.8838420659067,-1.611591968581728
1896.4941569282137,1896.4941569282137,21.82976355128183,14.358427757713706,1465.6415722422862,-1.6377890801517556
1923.2053422370618,1923.2053422370618,22.12257904913973,13.589034360965579,1466.4109656390344,-1.6615809644828372
1949.9165275459097,1949.9165275459097,22.414786018584806,12.80910679432045,1467.1908932056795,-1.682937974700757
1976.6277128547579,1976.6277128547579,22.706376421845196,12.019787130353789,1467.9802128696463,-1.7018342658636776
2003.338898163606,2003.338898163606,22.997342238108992,11.22222867542099,1468.777771324579,-1.718247831560754
2030.0500834724542,2030.0500834724542,23.28767546374489,10.417594164677004,1469.582405835323,-1.7321605345996973
2056.761268781302,2056.761268781302,23.577368112522326,9.607053943309314,1470.3929460566908,-1.7435581317587254
2083.47245409015,2083.47245409015,23.86641221583115,8.791784136875071,1471.208215863125,-1.7524302925828543
2110.1836393989984,2110.1836393989984,24.15479982290085,7.972964813650461,1472.0270351863496,-1.7587706122111915
2136.8948247078465,2136.8948247078465,24.44252300101921,7.151778141912514,1472.8482218580875,-1.7625766182276943
2163.6060100166947,2163.6060100166947,24.729573835750557,6.329406545081478,1473.6705934549186,-1.7638497715341153
2190.3171953255423,2190.3171953255423,25.015944431153443,5.507030857654585,1474.4929691423454,-1.7625954612491668
2217.0283806343905,2217.0283806343905,25.301626909997847,4.6858284848605285,1475.3141715151394,-1.7588229936450606
2243.7395659432386,2243.7395659432386,25.586613413981844,3.8669715689578097,1476.1330284310422,-1.7525455751352352
2270.450751252087,2270.450751252087,25.87089610394778,3.051625165088622,1476.9483748349114,-1.7437802893372538
2297.161936560935,2297.161936560935,26.154467160097887,2.240945429584808,1477.7590545704152,-1.7325480682369934
